product_id,barcode,name,brand,category,unit,quantity
0000475,8006540463598,Jar Deterdzent za pranje posuđa L.,,Sredstva za čišćenje,"2x1,35l",2.752
0001109,20073664,Češ. kob. Poličan/Paprika SK2,Pikok,Hrana,100g,0.1
0001119,20001278,Sladoled štapići,Ballino,Hrana,16x60ml,0.528
0001190,20125134,Sladoled kneževa rolada,Ballino,Hrana,1l,0.49
0001205,20093969,Knedle sa šljivama,Culinea,Hrana,1kg,1
0001243,20098285,"Pureći medaljoni, smrznuti",Culinea,Hrana,1000g,1
0001252,7891000094457,Nescafé Classic,Nestlé,Piće,200g,0.2
0001255,20156855,"Grašak, smrznuto",Freshona,Hrana,1kg,1
0001256,20090173,"Grašak-mrkva mix, smrznuto",Freshona,Hrana,450g,0.45
0001294,4056489316824,"XXL Tekući jogurt 2,8% m.m.",Pilos,Hrana,"1,5kg",1.5
0001298,20661106,Tortina XXL SK1,Tastino,Hrana,360g,0.36
0001385,3858883380354,Svinjski odresci od buta,Naša mesnica,Hrana,600g,0.6
0001388,20340001,Juneće meso za gulaš,Naša mesnica,Hrana,400g,0.4
0001493,7613032596668,NESTLE After Eight 200g,,Hrana,200g,0.2
0001545,2815450000000,Rolana lopatica s kožom,Pikok,Hrana,"cca.1,3kg",1
0001558,20156091,Kiselo vrhnje 12% m.m.,Pilos,Hrana,180g,0.18
0001560,3850153003192,"Dukat kiselo vrhnje 12%, 200g",,Hrana,200g,0.2
0001561,4304493259645,"Tekući jogurt 2,8% m.m.",Pilos,Hrana,1kg,1
0001614,3850354010845,"b.Aktiv s LGG natur, 150g",,Hrana,150g,0.15
0001690,9000100968690,Bref WC Duo Aktiv Pine,Henkel,Sredstva za čišćenje,50ml,0.052
0001697,3850220150583,"Pipo Extra pileća kobasica, 500g",,Hrana,500g,0.5
0001719,20493264,Kuhana šunka narezak,Pikok,Hrana,100g,0.1
0001726,20491932,Čajna kobasica narezak,Pikok,Hrana,100g,0.1
0001763,2123843000000,"Janjetina, bez glave, cca. 2kg",Naša mesnica,Hrana,cca. 2kg,1
0001780,20010300,Sirni namaz SK15,Milbona,Hrana,200g,0.2
0001798,20033033,"Voćni jogurt 1,8%, SK45, SK46",Milbona,Hrana,250g,0.25
0001817,20155582,Pripr. od svj. sira s voćem SK4,Milbona,Hrana,125g,0.125
0001889,20109936,Namaz od vrhnja SK21,Milbona,Hrana,200g,0.2
0001915,2101760000000,Svježa pileća krila,Naša mesnica,Hrana,ca. 500g,1
0001936,2123869000000,"Dim. svinjska koljenica, cca. 1,4kg",Pikok,Hrana,"ca. 1,4kg",1
0001994,2123866000000,"Rolana lopatica bez kože cca. 1,3kg",Pikok,Hrana,"ca. 1,3kg",1
0002084,4056489271994,Crvena slatka začinska paprika,Kania,Hrana,250g,0.25
0002167,4000415000110,Fritt Voćne karamele SK18,,Hrana,70g,0.07
0002183,5011546477633,Nescafé Cappuccino sort.,Nestlé,Piće,"112g,148g",0.135
0002224,20156596,"Brašno TIP 400 oštro, 1kg",Belbake,Hrana,1kg,1
0002494,20166090,Sterilizirani crveni grah,Freshona,Hrana,425ml,0.41
0002665,5000112506396,"Coca Cola, 2l",Coca-Cola,Piće,2l,2.07
0002667,5449000004840,"Fanta Orange, 2l",Coca-Cola,Piće,2l,2.07
0002669,54491472,"Coca Cola 0,5l",Coca-Cola,Piće,"0,5l",0.52
0002729,20005382,Čajni kolutići,Sondey,Hrana,400g,0.4
0002785,20046316,Minis Candy,Mister Choc,Hrana,350g,0.35
0002874,20114800,Draže bomboni s mliječ. čokoladom,Mister Choc,Hrana,150g,0.15
0002907,42113270,Orbit žvakaće gume sort. I,Mars,Hrana,14g,0.014
0002911,7622200009084,Milka Čokolada sort.,,Hrana,"250g, 276g, 300g",0.279
0002969,4056489182528,Vafel s 32% svj. jaja,Confiserie Firenze,Hrana,250g,0.25
0003002,20609467,Kompletna hrana za mačke SK19,Coshida,Proizvodi za kućanstvo,100g,0.1
0003004,4770608241049,"Whiskas Izab. obroci, 4x100g SK1",Mars,Proizvodi za kućanstvo,4x100g,0.4
0003013,3850322015780,"Cedevita Instant nap. naranča, 1kg",,Piće,1000g,1
0003022,4056489736523,Suha hrana za pse s govedinom,Bellosan,Proizvodi za kućanstvo,10kg,10
0003034,20153755,Šampon za svakodne. pranje kose SK6,Cien,Kozmetika,500ml,0.515
0003050,20006501,Pjena za kosu SK8,Cien,Kozmetika,250ml,0.22
0003054,4335619217102,Lak za kosu SK13,Cien,Kozmetika,400ml,0.31
0003083,20057060,Krema za njegu kože SK1,Cien,Kozmetika,250ml,0.249
0003086,3850322009871,"Cedevita Instant nap., SK5, 200g",,Piće,200g,0.2
0003089,20120061,Q10 krema za lice protiv bora SK7,Cien,Kozmetika,50ml,0.051
0003091,4056489234708,Losion/Mlijeko za tijelo SK2,Cien,Kozmetika,500ml,0.489
0003114,20106980,Losion poslije brijanja SK15,Cien MEN,Kozmetika,100ml,0.094
0003117,20055929,Četkice za zube SK3,Dentalux,Kozmetika,2komad,0.037
0003124,5900300056101,Signal zubna pasta SK2,,Kozmetika,75ml,0.075
0003125,20964962,"Tekućina za ispiranje usta, SK15",Dentalux,Kozmetika,500ml,0.508
0003169,20038953,Specijalna sol za perilicu posuđa,W5,Sredstva za čišćenje,2kg,2
0003183,8718114630106,Domestos sort.,,Sredstva za čišćenje,750ml,0.75
0003193,4056489411352,Sredstvo za uklanjanje kamenca,W5,Sredstva za čišćenje,500ml,0.523
0003223,20096151,"Papirnate maramice, 4-slojne",Floralys,Proizvodi za kućanstvo,100Blatt,0.263
0003257,20110710,Tamponi SK3,Siempre,Proizvodi za kućanstvo,24komad,0.054
0003302,4056489672579,Univerzalne krpe,W5,Proizvodi za kućanstvo,2komad,0.156
0003316,20002848,Nola elektronski upaljač,,Proizvodi za kućanstvo,3komad,0.049
0003331,20080570,"Alkalna baterija 1,5 V AAA",Aerocell,Proizvodi za kućanstvo,8komad,0.098
0003401,3850104210259,"Lino Čokolino, 500g",,Hrana,500g,0.5
0003448,3858881220010,"Gavrilović Mesni doručak, 150g",,Hrana,150g,0.15
0003483,4304493256422,"Svijetlo pivo 4,0%",Argus,Piće,2l,2.01
0003569,3850104047046,"Vegeta Univerzalni začin, 1kg",,Hrana,1kg,1
0003609,4304493257061,Cola gazirano piće sa sladilom,Freeway,Piće,2l,2
0003646,3859890755449,"BO Kukuruzna ciabatta, 300g",,Hrana,300g,0.3
0003650,20146092,"Vafel s mlij. i lješ. kremom, UTZ",Sondey,Hrana,250g,0.25
0003664,3838824159416,Palette Int. Color Creme boja SK4,Henkel,Kozmetika,1komad,0.11
0003690,20079598,"Kakao krema s okusom lješ., SK2",Mister Choc,Hrana,400g,0.4
0003696,8712561120029,Axe Dezodorans u spreju Africa,,Kozmetika,150ml,0.15
0003744,4304493262324,"Crema di Latte Macchiato, 17% Vol.",-,Piće,"0,5l",0.513
0003757,20148560,Dj. četkica za zube,Dentalux,Kozmetika,2komad,0.039
0003769,4304493262317,Biljni liker 35% Vol.,Jagdstolz,Piće,"0,7l",0.7
0003790,20005627,Slani štapići,Snack Day,Hrana,250g,0.25
0003805,20023218,Talijanski umaci SK8,Combino,Hrana,400ml,0.42
0003831,20157517,Topljeni sir trokutići 50% m.m.,Milbona,Hrana,400g,0.4
0003834,4056489117605,Topljeni sir u kadicama SK18,Milbona,Hrana,200g,0.2
0003869,20113735,Čokoladni vafli SK10,Sondey,Hrana,125g,0.125
0003914,20425562,Pesto SK17,Baresa,Hrana,190g,0.19
0003947,20250874,Pro Vitamin balzam za kosu SK9,Cien,Kozmetika,300ml,0.299
0003991,20051426,"Integralni toast, 500g",Tastino,Hrana,500g,0.5
0004454,8001841283906,Old Spice Deo stick,,Kozmetika,50ml,0.056
0004474,9007253104906,Bebimil Hrana za dojenčad 2,,Hrana,600g,0.6
0004501,5449000054227,"Coca Cola, 1l",,Piće,1l,1.04
0004521,4009900538008,Orbit Žvakaće gume u bočici sort.,Mars,Hrana,64g,0.064
0004807,20449049,Mileram 22% m.m.,Pilos,Hrana,900g,0.9
0004840,20564087,"Mallow Cocktail, 300g",Sweet Corner,Hrana,300g,0.3
0004964,20075125,Leća SK1,Campo Largo,Hrana,500g,0.5
0004967,8710522394823,"Dove Gel za tuširanje sort., 250ml",,Kozmetika,250ml,0.258
0004984,5900120065871,Gouda komad,Pilos,Hrana,400g,0.4
0004986,20980436,Carski sir komad,Pilos,Hrana,250g,0.25
0005074,7613032921125,Nestlé Nescafe 2u1/3u1,,Piće,"80g, 140g, 155g",0.137
0005082,20331337,"Minas mljevena kava, 500g",-,Piće,500g,0.5
0005139,3838471042291,Argeta Riblja pašteta SK1,,Hrana,95g,0.095
0005140,3838471038287,"Argeta Kokošja pašteta SK2, 95g",,Hrana,95g,0.095
0005351,5319991722033,Pivac Chardonnay,,Piće,2l,1.985
0005369,3859890771173,"BO Pecivo žemlja SUS, 75g",,Hrana,75g,0.075
0005375,20114510,"Salvete, 1-slojne",Floralys,Proizvodi za kućanstvo,100komad,0.166
0005502,3838471022767,"Argeta Kokošja pašteta, 3x95g",,Hrana,3x95g,0.285
0005594,4334035669854,"Svježi pileći želuci, 500g",,Hrana,500g,0.5
0005607,2852024000000,Svježi pileći filet,Naša mesnica,Hrana,ca. 500g,1
0005619,20209889,Spužva za posuđe,W5,Proizvodi za kućanstvo,10komad,0.06
0005639,40883588,Axe gel za tuširanje sort.,,Kozmetika,250ml,0.257
0005698,20295264,Soda bikarbona,Belbake,Hrana,50g,0.05
0005719,20096410,Skuša fileti u umaku rajčica,Nixe,Hrana,170g,0.17
0005733,3850104278556,Dolcela Gussnel,,Hrana,250g,0.25
0005761,80052043,Tic Tac SK5,,Hrana,18g,0.018
0005796,20434366,"Napolitanke SK3, UTZ",Tastino,Hrana,800g,0.8
0005829,20448233,Kulen/ Zimska salama SK5,Pikok,Hrana,300g,0.3
0005865,20538286,"Jadranska lokarda, cijela, smrz.",Okusi zavičaja,Hrana,1000g,1
0005879,20073541,Češ. trajna kobasica Vysočina,Pikok,Hrana,700g,0.7
0005896,4015100216509,Schauma šampon sort.,,Kozmetika,400ml,0.52
0005927,20538484,Mladi istarski sir,Okusi zavičaja,Hrana,300g,0.3
0005938,20317805,Štrukli sa sirom,Okusi zavičaja,Hrana,600g,0.6
0005954,42069942,"Orbit White žvakaće gume sort., 14g",Mars,Hrana,14g,0.014
0006153,3850131486009,"Stella Artois Svijetlo pivo 5% 0,5l",,Piće,"0,5l",0.5
0006219,2101810000000,"Svj.pil. zadnja četvrt, cca.650g",Naša mesnica,Hrana,ca. 650g,1
0006232,8002030140680,Raid Tablete za el. aparat,,Proizvodi za kućanstvo,30komad,0.035
0006252,5410316671118,"Smirnoff Vodka 37,5%",,Piće,"0,7l",0.68
0006253,5010106113127,Ballantine's Ble. Scotch Whisky 40%,,Piće,"0,7l",0.663
0006322,20116439,"Pureći parizer, 1000g",Pikok,Hrana,1000g,1
0006343,4000417013002,Ritter Sport SK17,Ritter,Hrana,100g,0.1
0006427,20359492,Hren SK2,Kania,Hrana,"185g,190g",0.189
0006457,2852036000000,"Svježa pileća leđa, cca. 750g",Naša mesnica,Hrana,ca. 750g,1
0006461,5997536112558,Danone Actimel BA 4x100g,Danone,Hrana,4x100g,0.4
0006488,2891140000000,"Svježa pileća prsa, bk sk, cca 500g",Naša mesnica,Hrana,ca. 500g,1
0006571,5319990776013,Imako Vranac 2l,,Piće,2l,1.99
0006649,20492267,"Palenta-kukuruzna krupica, 500g",Okusi zavičaja,Hrana,500g,0.5
0006663,3859888751897,"BO Krafna marelica, 60g",,Hrana,60g,0.06
0006675,2891979000000,"Svježi pileći zabatak, cca. 500g",Naša mesnica,Hrana,ca. 500g,1
0006688,4056489787396,Lovorov list cijeli,Kania,Hrana,5g,0.005
0006712,3014260228668,Gillette Pjena za brijanje sort.,,Kozmetika,200ml,0.196
0006735,2136949000000,"Pileći mix za juhu, cca. 500g",Naša mesnica,Hrana,ca. 500g,1
0007674,4011100005846,M&M's SK2,,Hrana,"187g,220g",0.214
0008404,5997321756868,Air Wick Fresh Matic Refill sort.,,Sredstva za čišćenje,250ml,0.17
0008473,3850104444500,Studenac Gazirana mineralna voda,,Piće,"4x1,5l",6
0008722,4005808432394,Nivea Sun Protect & Bronze ZF 20,,Kozmetika,200ml,0.2
0008752,2269010000000,"Odojak s glavom, cca. 2,3kg",Naša mesnica,Hrana,"ca. 2,3kg",1
0008919,20320041,"Mješavina čajnih peciva, RFA",Sondey,Hrana,1000g,1
0008926,4304493259751,"Cabernet Sauvignon, kval. crno vino",Winemakers of Croatia,Piće,"0,75l",0.743
0008928,4304493256507,Malvazija Ist. kvalite. bijelo vino,Winemakers of Croatia,Piće,"0,75l",0.75
0008931,8600939507087,"Štark Smoki flips, 130g",,Hrana,130g,0.13
0008932,3838471032476,"Cockta Original, 0,5l",,Piće,"0,5l",0.5
0009006,4304493256729,"Pošip, vrhunsko bijelo vino",Winemakers of Croatia,Piće,"0,75l",0.744
0009039,20538101,Srdele u sunc. ulju,Okusi zavičaja,Hrana,100g,0.1
0009053,2700292000000,"Svinjski file, cca. 400g",Naša mesnica,Hrana,ca. 400g,1
0009325,3850131400807,"Ožujsko Svijetlo pivo 5%, 1l-PET",,Piće,1l,1
0009374,4056489110736,Kozmetičke maramice 3-slojne aloe v,Cien,Proizvodi za kućanstvo,90komad,0.17
0009379,20056520,Spužvasta krpa,W5,Proizvodi za kućanstvo,5komad,0.141
0009560,4009900426121,Airwaves bočica sort.,Mars,Hrana,64g,0.064
0009584,8001090533869,Old Spice Gel za tuširanje,,Kozmetika,400ml,0.421
0009818,20139407,Vrhnje u spreju,Pilos,Hrana,250ml,0.255
0009855,20187279,Gel za kosu za muškarce SK10,Cien,Kozmetika,150ml,0.15
0009856,20058548,Bjelilo za kavu,Bellarom,Hrana,200g,0.2
0009859,20083298,"Čoko vafli lješnjak, UTZ, RFA",Sondey,Hrana,40g,0.04
0009877,20208462,"Minas mljevena kava, 200g",-,Piće,200g,0.2
0010237,2228885000000,"Alpska šunka u komadu, cca. 600g",Alpenfest,Hrana,ca. 600g,1
0010238,20149710,Hot-Dog hrenovke (ATG300g),MCENNEDY,Hrana,550g,0.55
0010329,4056489694953,Salsa umak,El Tequito,Hrana,500ml,0.55
0010371,4056489041917,Svježi njoki,Chef Select,Hrana,500g,0.5
0010501,20299729,Kobasica za pečenje,Dulano Selection,Hrana,500g,0.5
0011319,20051389,Majoneza 80%,Kania,Hrana,500ml,0.466
0011547,20140434,Mini-pašteta SK44,Alpenfest,Hrana,130g,0.13
0011673,20163822,Pire krumpir instant,Harvest Basket,Hrana,330g,0.33
0011790,20012571,Kobasica SK13,Dulano,Hrana,200g,0.2
0011818,20087487,Mediteranski pršut SK24,Dulano Selection,Hrana,100g,0.1
0011880,20088484,Pileća i pureća prsa QS SK18,Dulano,Hrana,200g,0.2
0011882,4056489115311,Kuhana šunka tanko narezana XXL SK4,Dulano,Hrana,400g,0.4
0011890,20108588,Salsa umak SK8,Snack Day,Hrana,"300g,315g",0.31
0011924,4056489129851,Krumpir salata SK2,Alpenfest,Hrana,1kg,1
0012081,20165185,Extra djevičansko maslinovo ulje,Sol&Mar,Hrana,"0,75l",0.684
0012083,4056489447856,Smrznuto povrće za tavu SK21,Freshona,Hrana,750g,0.75
0012211,4056489110132,Jogurt 5% SK 4,Pilos,Hrana,1kg,1
0012473,4056489443025,Pizza margherita,Trattoria Alfredo,Hrana,3x300g,0.9
0012609,20102210,"MSC Morski plodovi SK2, ATG: 270g",Ocean Sea,Hrana,300g,0.3
0012678,20180430,Mortadela Bologna IGP,Dulano Selection,Hrana,150g,0.15
0012897,20402228,"Keksi punjeni kakao kremom, UTZ",Sondey,Hrana,500g,0.5
0019914,20224868,Božićne čokoladne lizalice SK3,Favorina,Hrana,10x15g,0.15
0021247,20046323,Mini čokoladice s kikirikijem,Mister Choc,Hrana,350g,0.35
0021341,4056489210085,Sredstvo za čišćenje poda SK17,W5,Sredstva za čišćenje,1l,1.01
0021997,20129637,Pita s porilukom i sirom,Eridanous,Hrana,680g,0.68
0022471,4056489272779,Original tal. ocat Balsamico,Acentino,Hrana,"0,5l",0.55
0022531,4056489032687,Tart SK8,Duc de Coeur,Hrana,260g,0.26
0022613,3228022160138,Meki bijeli sir,Duc de Coeur,Hrana,350g,0.35
0022865,20006167,Hrskavi kruh SK5,Tastino,Hrana,250g,0.25
0022918,4056489455127,Baguettes-francuz SK5,Chef Select,Hrana,2x175g,0.35
0024629,20224851,"Lassi tekući jogurt 3,5% SK2",Vitasia,Hrana,250g,0.25
0024692,8002793024463,Corte alle Mura Chianti Riserva,,Piće,"0,75l",0.75
0024750,4335619201163,Gotovo jelo SK33,Culinea,Hrana,400g,0.4
0024890,20081072,Marcipan SK4,Favorina,Hrana,125g,0.125
0024982,4056489182313,Dječji sprej za sunčanje ZF 50+,Cien Sun,Kozmetika,150ml,0.151
0024984,20546540,Uljni sprej za sunčanje ZF 6,Cien Sun,Kozmetika,250ml,0.226
0025914,4056489203254,Meki sir s plavom plijesni,Duc de Coeur,Hrana,250g,0.25
0026238,20034184,Amaretti keksi,Italiamo,Hrana,200g,0.2
0026475,20096915,Savijača od jabuke,Confiserie Firenze,Hrana,600g,0.6
0026704,20005733,Polovice orah jezgre,Alesto Selection,Hrana,200g,0.2
0026909,4056489472506,Maramice za čišćenje lica SK11,Cien,Proizvodi za kućanstvo,25komad,0.15
0027020,20063153,Četkice za zube Classic Care SK5,Dentalux,Kozmetika,4komad,0.051
0027036,4056489628897,"Trajno mlijeko bez lakt. 1,5% m.m.",Milbona,Hrana,1l,1.033
0027370,20231491,Zaštitna Anti-age krema za sunč SK6,Cien Sun,Kozmetika,75ml,0.075
0027512,20005795,Čokolada s cijelim bademima,Fin Carré,Hrana,200g,0.2
0028424,20135546,Kukuruz u zrnu (OM 285g),Freshona,Hrana,425ml,0.34
0028529,4056489522539,Chil. Malbec Reserva Privada,-,Piće,"0,75l",0.75
0028555,20216702,Sfogliatine,Italiamo,Hrana,200g,0.2
0028839,20871598,Gel za brijanje,Cien MEN,Kozmetika,200ml,0.2
0028901,20084943,Flaster SK7,Sensiplast,Proizvodi za kućanstvo,"20komad,40komad",0.023
0029069,20211318,Tortilja rolice SK1,Snack Day,Hrana,125g,0.125
0029704,20044442,Cava Semi Seco DO,Arestel,Piće,"0,75l",0.745
0029819,20005726,Mješ. orašastih plodova/ voća SK4,Alesto Selection,Hrana,200g,0.2
0029830,20001933,Svježi sir 0% m.m.,Pilos,Hrana,500g,0.5
0030937,20809591,Desertni specijaliteti SK22,MCENNEDY,Hrana,"2x85g,2x90g",0.175
0031129,4335619136724,Pjenasta kupka SK16,Cien,Kozmetika,1l,1.03
0031462,4056489108078,"""Twist"" štap. od lis. tijesta sir",Snack Day,Hrana,150g,0.15
0031562,20000783,Extra džem od višnje SK2,Maribel,Hrana,450g,0.45
0031594,20000691,Ekstra džem od malina,Maribel,Hrana,450g,0.45
0032112,20211400,Lasagne SK32,Chef Select,Hrana,400g,0.4
0032276,4304493261433,"Svijetlo pivo 4,9%",Perlenbacher,Piće,"0,5l",0.503
0032325,20421366,Snack kobasica Tirolska SK3,Alpenfest,Hrana,150g,0.15
0032764,4304493266636,"Gazirano piće limun, 0% šećera",Freeway,Piće,2l,2.007
0034632,20236939,"Tortilla čips SK1, SK5, SK6",Snack Day,Hrana,150g,0.15
0034646,4056489368823,Mlijeko za sunčanje ZF 20,Cien Sun,Kozmetika,250ml,0.257
0035047,20033156,Mljevena kava Espresso Bar,Bellarom,Piće,250g,0.25
0036645,40894881,Čips rebrasti s okusom sira i luka,Snack Day,Hrana,150g,0.15
0036724,4335619001428,Viura/Airen Valdepenas DO,Vega del Cega,Piće,"0,75l",0.75
0038374,20601812,Marcipan praline SK3,Favorina,Hrana,125g,0.125
0038408,4056489317944,Čips s okusom sira i luka,Snack Day,Hrana,150g,0.15
0038491,20166847,"Prutići za mačke SK4, 50g",Coshida,Proizvodi za kućanstvo,50g,0.05
0038527,20036041,Božićne figure od čokolad. SK7,Favorina,Hrana,100g,0.1
0038685,20216269,"Kroketi od krumpira, punjeni SK4",Alpenfest,Hrana,600g,0.6
0038752,20060220,Pasta za zube SK9,Dentalux,Kozmetika,125ml,0.155
0038868,4304493262751,"Svijetlo pivo 4,9%",Perlenbacher,Piće,5l,5
0039154,4056489450832,Pizza sa salamom,Trattoria Alfredo,Hrana,350g,0.35
0039559,4056489286752,Maramice za njegu kontr. ploče SK2,W5,Proizvodi za kućanstvo,30komad,0.227
0039567,20400873,Začini SK3,Vitasia,Hrana,"35g,45g,65g",0.046
0039750,20858254,Suha hrana za mačke 2 kg SK17,Coshida,Proizvodi za kućanstvo,2kg,2
0039819,20154189,Umaci za wok SK1,Vitasia,Hrana,490g,0.49
0040086,20103552,Asia umaci SK6,Vitasia,Hrana,250ml,0.284
0044153,20332914,Kornet čokolada-vanilija (76g),Gelatelli,Hrana,120ml,0.077
0044220,20290016,Bijele pečenice,Grillmeister,Hrana,1kg,1
0044872,20249014,Sred. za čišćenje naplataka/insek.,W5,Sredstva za čišćenje,750ml,0.758
0047079,20268251,Kuhana šunka,Dulano Selection,Hrana,125g,0.125
0047428,20266936,Krem namaz SK5,Mister Choc,Hrana,200g,0.2
0048253,4056489262589,Kocke za potpalu,-,Proizvodi za kućanstvo,1komad,0.25
0048641,4056489927600,Prosecco Treviso DOC frizzante,Allini,Piće,"0,75l",0.75
0051515,20289096,Šumeće tablete vitamin C,Optisana,Hrana,80g,0.08
0054707,20132897,"Smrznuto povrće, SK7",Freshona,Hrana,450g,0.45
0055526,20302979,"Čajno pecivo SK2, UTZ",Sondey,Hrana,300g,0.3
0055533,20301583,Čokoladni Djed Božićnjak,Favorina,Hrana,150g,0.15
0055579,4014600114056,Ragolds Punjeni bomboni SK5,,Hrana,"33,6g",0.034
0055641,20304805,Kolač s lješnjakom / makom SK1,Favorina,Hrana,500g,0.5
0055891,20307264,"Prutići za pse SK1, 88g",Orlando,Proizvodi za kućanstvo,88g,0.088
0058558,20315504,"Lučice, 50 kom.",Livarno,Proizvodi za kućanstvo,50komad,0.5
0058658,20036911,Ledena kava SK6,Milbona,Hrana,250ml,0.261
0059344,20551841,Extra hrskavi čips SK8,Snack Day,Hrana,125g,0.125
0059926,20548858,Mini čokolade SK2,Fin Carré,Hrana,40g,0.04
0060140,4056489331087,Higijenski sprej za ruke i površine,W5,Sredstva za čišćenje,250ml,0.224
0060253,20550103,Grčki začini SK5,Eridanous,Hrana,"35g,40g,50g",0.041
0060424,20554712,Maramice za čišćenje naočala,W5,Proizvodi za kućanstvo,54komad,0.089
0060487,20669447,Kolač od dizanog tijesta SK2,Alpenfest,Hrana,450g,0.45
0060604,4304493268197,"Festbier 5,5%",Perlenbacher,Piće,"0,5l",0.5
0062781,20549183,Dezodorans SK21,Cien,Kozmetika,200ml,0.117
0062785,20321109,Dezodorans muški SK15,Cien MEN,Kozmetika,200ml,0.124
0062791,20916107,Sredstvo za čišćenje kupaonice SK10,W5,Sredstva za čišćenje,750ml,0.761
0062846,20619848,"Gouda ribana, dozrijevana 7 tjed.",Milbona,Hrana,200g,0.2
0063013,4056489442943,Picco Pizzi šunka/salama SK1,Trattoria Alfredo,Hrana,360g,0.36
0063293,4056489220534,Chardonnay IGP Terre Siciliane,CORTE AURELIO,Piće,"0,75l",0.75
0065110,4056489368885,Transp. sprej za sunčanje ZF 20,Cien Sun,Kozmetika,250ml,0.221
0065665,4056489298892,"Svijetlo pivo 4,9% XXL",Perlenbacher,Piće,"8x0,5l",4.025
0065854,20334338,Krema za ruke SK6,Cien,Kozmetika,"125ml,75ml",0.109
0065975,20336790,Odstr. laka za nokte bez acet. SK8,Cien,Kozmetika,200ml,0.173
0067627,20103620,Rošilj kobasice SK7,Grillmeister,Hrana,250g,0.25
0067777,20353926,"Jastučići punj. noug., vanil. SK44",Crownfield,Hrana,375g,0.375
0068326,20335045,Snack od krumpira SK1,MCENNEDY,Hrana,175g,0.175
0069825,20908874,Beauty kompaktni puder SK4,Cien,Kozmetika,"4,5g",0.005
0069833,20030889,Sjenilo za oči SK3,Cien,Kozmetika,1komad,0.003
0070138,20362836,Nizozemska Gouda u kori,Milbona,Hrana,450g,0.45
0070702,4056489172581,Mini prutići,Mister Choc,Hrana,500g,0.5
0073887,20388508,Dimljeni losos XXL,Nautica,Hrana,220g,0.22
0073974,20387341,Instant tjestenina SK1,Vitasia,Hrana,"44g,50g,57g,66g",0.054
0076409,20516482,Njega lica za muškarce SK6,Cien,Kozmetika,50ml,0.051
0077569,4056489845607,Četkica za zube Performance SK5,Dentalux,Kozmetika,1komad,0.016
0077850,4056489627128,Tiramisu SK4,Italiamo,Hrana,2x80g,0.16
0078330,4056489090762,XXL kobasica od mesa peradi,Dulano,Hrana,450g,0.45
0079870,20151690,Hamburger/Hot Dog peciva SK14,Tastino,Hrana,"250g,300g",0.278
0079897,20427894,Carinena Gran Reserva vino,Monte Plogar,Piće,"0,75l",0.75
0080117,20083274,Mandarina 750g,,Hrana,750g,0.75
0080157,20241735,Naranča za cijeđenje,,Hrana,2kg,2
0082761,20165079,Mrkva 1kg,,Hrana,1kg,1
0082799,3858893060062,Peršin korijen 250g,,Hrana,250g,0.25
0082831,20253479,Ljutika 250g,,Hrana,250g,0.25
0083306,20344382,Krumpir crveni 3kg,,Hrana,3kg,3
0083331,20232092,Luk crveni 1kg,,Hrana,1kg,1
